Time,Out,X,Y,Z
0.40767502784729,0,0.0230255126953125,-0.061279296875,-1.04739379882813
0.417777061462402,0,0.0185089111328125,-0.0726165771484375,-1.04331970214844
0.42774498462677,0,0.0123748779296875,-0.080352783203125,-1.02983093261719
0.43812906742096,0,0.013519287109375,-0.08758544921875,-1.01557922363281
0.447679996490479,0,0.017242431640625,-0.0917510986328125,-0.998077392578125
0.457705020904541,0,0.0227508544921875,-0.0908966064453125,-0.978927612304688
0.467705011367798,0,0.002227783203125,-0.087127685546875,-0.972793579101563
0.47766101360321,0,0.0087890625,-0.069915771484375,-0.9833984375
0.487949013710022,0,0.02203369140625,-0.0623321533203125,-0.988510131835938
0.497714042663574,0,0.014862060546875,-0.0693511962890625,-0.994140625
0.507759094238281,0,0.0036773681640625,-0.07562255859375,-1.00257873535156
0.517675995826721,0,-0.00299072265625,-0.0764312744140625,-0.990478515625
0.527770042419434,0,0,-0.0807037353515625,-0.972671508789063
0.53770899772644,0,-0.0106201171875,-0.0898284912109375,-0.955764770507813
0.547731041908264,0,-0.009246826171875,-0.0935821533203125,-0.949981689453125
0.557777047157288,0,-0.012908935546875,-0.08905029296875,-0.944122314453125
0.567877054214478,0,-0.110214233398438,-0.035614013671875,-0.932205200195313
0.577799081802368,0,-0.139312744140625,-0.115692138671875,-1.00477600097656
0.587874054908752,0,-0.06866455078125,-0.211807250976563,-1.01911926269531
0.59772002696991,0,-0.050201416015625,-0.197052001953125,-1.00045776367188
0.607763051986694,0,-0.0336761474609375,-0.122299194335938,-1.01173400878906
0.617771029472351,0,-0.0313568115234375,-0.101715087890625,-0.986663818359375
0.627714991569519,0,-0.0045623779296875,-0.122573852539063,-0.959197998046875
0.637722015380859,0,0.0193939208984375,-0.144805908203125,-0.948577880859375
0.647684097290039,0,0.0428924560546875,-0.149734497070313,-0.976242065429688
0.657816052436829,0,0.0886688232421875,-0.166915893554688,-1.01091003417969
0.667694091796875,0,0.124526977539063,-0.16925048828125,-1.01017761230469
0.677800059318543,0,0.08154296875,-0.160873413085938,-0.943679809570313
0.68771505355835,0,-0.052642822265625,-0.189544677734375,-0.884231567382813
0.697735071182251,0,-0.0797271728515625,-0.175994873046875,-0.910125732421875
0.707772016525269,0,-0.0218353271484375,-0.130584716796875,-0.951324462890625
0.717846989631653,0,-0.0166168212890625,-0.093231201171875,-0.955978393554688
0.72779107093811,0,-0.0666046142578125,-0.077789306640625,-0.926528930664063
0.73783004283905,0,-0.0975494384765625,-0.123184204101563,-0.890350341796875
0.747768998146057,0,-0.0153045654296875,-0.112213134765625,-0.495223999023438
0.757724046707153,0,-0.0772247314453125,-0.094268798828125,-0.687332153320313
0.767778992652893,0,-0.19952392578125,-0.07000732421875,-0.945404052734375
0.777747988700867,0,-0.0717926025390625,-0.170654296875,-0.919342041015625
0.788006067276001,0,0.110366821289063,-0.2392578125,-0.860580444335938
0.79774808883667,0,0.226242065429688,-0.22564697265625,-0.75469970703125
0.807738065719605,0,0.267730712890625,-0.1827392578125,-0.616546630859375
0.817855000495911,0,0.281265258789063,-0.165740966796875,-1.08079528808594
0.827789068222046,0,0.253570556640625,-0.217010498046875,-2.17802429199219
0.837796092033386,0,0.171707153320313,-0.259902954101563,-1.46400451660156
0.847771048545837,0,0.19451904296875,-0.269607543945313,-1.01338195800781
0.8578120470047,0,0.205673217773438,-0.288436889648438,-1.11367797851563
0.867839097976685,0,0.171218872070313,-0.328079223632813,-1.08766174316406
0.877793073654175,0,0.172927856445313,-0.323455810546875,-1.05047607421875
0.888177990913391,0,0.200592041015625,-0.29833984375,-1.00413513183594
0.897879004478455,0,0.2269287109375,-0.265228271484375,-0.950912475585938
0.907859086990356,0,0.246856689453125,-0.234893798828125,-0.9053955078125
0.917870044708252,0,0.243377685546875,-0.206329345703125,-0.8741455078125
0.927699089050293,0,0.212692260742188,-0.181640625,-0.873336791992188
0.937811017036438,0,0.16021728515625,-0.20758056640625,-0.932388305664063
0.947757005691528,0,0.108322143554688,-0.243438720703125,-0.99468994140625
0.95779299736023,0,0.082916259765625,-0.242507934570313,-1.00550842285156
0.967783093452454,0,0.093292236328125,-0.222381591796875,-1.00079345703125
0.977892994880676,0,0.12921142578125,-0.207717895507813,-0.991943359375
0.987712025642395,0,0.165298461914063,-0.194381713867188,-1.00656127929688
0.997888088226318,0,0.16473388671875,-0.191329956054688,-1.0010986328125
1.00778102874756,0,0.128860473632813,-0.200790405273438,-0.951324462890625
1.01801407337189,0,0.114364624023438,-0.219818115234375,-0.945327758789063
1.02788007259369,0,0.10418701171875,-0.22991943359375,-0.951904296875
1.03779709339142,0,0.06365966796875,-0.225051879882813,-0.958175659179688
1.04782104492188,0,0.026519775390625,-0.221878051757813,-0.956283569335938
1.05799603462219,0,0.011077880859375,-0.207901000976563,-0.970352172851563
1.06784605979919,0,-0.0004119873046875,-0.174179077148438,-0.984146118164063
1.07787704467773,0,-0.00811767578125,-0.166641235351563,-1.00433349609375
1.08802700042725,0,-0.0287017822265625,-0.1614990234375,-1.0279541015625
1.097815990448,0,-0.0553741455078125,-0.147689819335938,-1.02731323242188
1.10792005062103,0,-0.0841522216796875,-0.127731323242188,-1.0223388671875
1.11795806884766,0,-0.0890045166015625,-0.164947509765625,-0.972442626953125
1.12791204452515,0,-0.05731201171875,-0.21954345703125,-0.939132690429688
1.13787400722504,0,-0.0530548095703125,-0.210586547851563,-0.963836669921875
1.14783203601837,0,-0.04266357421875,-0.157333374023438,-0.986709594726563
1.1578950881958,0,-0.018310546875,-0.119415283203125,-1.00753784179688
1.16779804229736,0,-0.01837158203125,-0.139251708984375,-1.01625061035156
1.17792201042175,0,-0.044677734375,-0.156143188476563,-1.00497436523438
1.18790209293365,0,-0.07373046875,-0.165740966796875,-0.977676391601563
1.19793498516083,0,-0.0870361328125,-0.15679931640625,-0.943954467773438
1.2078549861908,0,-0.09503173828125,-0.09552001953125,-0.951629638671875
1.21790301799774,0,-0.0482025146484375,-0.0414276123046875,-0.9659423828125
1.22789108753204,0,-0.0111846923828125,-0.0462188720703125,-0.947540283203125
1.23791801929474,0,-0.0226287841796875,-0.071990966796875,-0.930404663085938
1.24784207344055,0,-0.0312347412109375,-0.0814056396484375,-0.985137939453125
1.25793206691742,0,-0.0186767578125,-0.077301025390625,-1.02076721191406
1.26789200305939,0,-0.0206451416015625,-0.0713958740234375,-1.02761840820313
1.27791309356689,0,-0.0255889892578125,-0.066925048828125,-1.04537963867188
1.28781998157501,0,-0.019195556640625,-0.0504302978515625,-1.0479736328125
1.29783201217651,0,-0.0003662109375,-0.047637939453125,-1.03466796875
1.30776298046112,0,0.0257415771484375,-0.0695343017578125,-1.01258850097656
1.31785309314728,0,0.047271728515625,-0.089874267578125,-0.99212646484375
1.32783401012421,0,0.053375244140625,-0.090728759765625,-0.981231689453125
1.33787608146667,0,0.03851318359375,-0.0793914794921875,-0.982192993164063
1.34781801700592,0,0.01800537109375,-0.0656890869140625,-0.987472534179688
1.35787808895111,0,0.0177459716796875,-0.0800628662109375,-0.9957275390625
1.36793804168701,0,0.0203857421875,-0.09552001953125,-0.99285888671875
1.37794601917267,0,0.01568603515625,-0.0775604248046875,-0.991851806640625
1.38804709911346,0,-0.011444091796875,-0.05413818359375,-0.9908447265625
1.39776003360748,0,-0.0204315185546875,-0.053253173828125,-0.993942260742188
1.40799105167389,0,-0.0037994384765625,-0.0572967529296875,-0.991775512695313
1.41815006732941,0,0.0186309814453125,-0.065216064453125,-0.976531982421875
1.42803108692169,0,0.034027099609375,-0.074188232421875,-0.961868286132813
1.43797504901886,0,0.0408172607421875,-0.0770721435546875,-0.96002197265625
1.44795298576355,0,0.04107666015625,-0.0860443115234375,-0.966629028320313
1.45809102058411,0,0.030548095703125,-0.094146728515625,-0.978927612304688
1.46806800365448,0,0.0185699462890625,-0.0860595703125,-0.993484497070313
1.47810399532318,0,0.0047760009765625,-0.0715179443359375,-1.00180053710938
1.48804700374603,0,0.0004730224609375,-0.0579376220703125,-1.00704956054688
1.49811601638794,0,0.0042724609375,-0.0613861083984375,-1.00860595703125
1.50803506374359,0,-0.00689697265625,-0.0646209716796875,-1.002685546875
1.51810801029205,0,-0.0010986328125,-0.0481414794921875,-0.992889404296875
1.52785706520081,0,0.0226593017578125,-0.0497283935546875,-0.981292724609375
1.53804409503937,0,0.0435943603515625,-0.06536865234375,-0.968704223632813
1.54790806770325,0,0.055206298828125,-0.0706939697265625,-0.962966918945313
1.55814909934998,0,0.0576934814453125,-0.0702667236328125,-0.966567993164063
1.56801903247833,0,0.04010009765625,-0.0696258544921875,-0.97662353515625
1.57799506187439,0,0.0224761962890625,-0.0627593994140625,-0.9879150390625
1.58801305294037,0,0.026336669921875,-0.06878662109375,-0.998550415039063
1.5979700088501,0,0.04443359375,-0.074615478515625,-0.989486694335938
1.60792601108551,0,0.0559234619140625,-0.0550994873046875,-0.97625732421875
1.61825704574585,0,0.069610595703125,-0.042236328125,-0.9696044921875
1.62791800498962,0,0.076904296875,-0.046142578125,-0.959854125976563
1.63825309276581,0,0.063995361328125,-0.0443115234375,-0.957672119140625
1.64793300628662,0,0.065185546875,-0.0415191650390625,-0.980270385742188
1.65794706344605,0,0.083404541015625,-0.048797607421875,-0.996780395507813
1.66799104213715,0,0.09588623046875,-0.0565948486328125,-0.995697021484375
1.67809998989105,0,0.101333618164063,-0.057342529296875,-0.986740112304688
1.68802309036255,0,0.111328125,-0.052520751953125,-0.98577880859375
1.69816601276398,0,0.11737060546875,-0.0385894775390625,-0.980087280273438
1.70791006088257,0,0.128173828125,-0.011260986328125,-0.975006103515625
1.71793699264526,0,0.144500732421875,0.0115203857421875,-0.968704223632813
1.72793400287628,0,0.1448974609375,0.0157012939453125,-0.96209716796875
1.73801398277283,0,0.142318725585938,0.011505126953125,-0.960433959960938
1.74788403511047,0,0.147109985351563,0.001617431640625,-0.968658447265625
1.75804102420807,0,0.1685791015625,-0.00982666015625,-0.988922119140625
1.76792502403259,0,0.193893432617188,-0.0152435302734375,-1.01222229003906
1.77790200710297,0,0.210433959960938,-0.0147705078125,-1.02928161621094
1.78795599937439,0,0.221878051757813,-0.0001983642578125,-1.04701232910156
1.79822599887848,0,0.215560913085938,0.0330963134765625,-1.06488037109375
1.80792605876923,0,0.203155517578125,0.046539306640625,-1.06207275390625
1.81797206401825,0,0.198043823242188,0.0362091064453125,-1.05276489257813
1.82793998718262,0,0.199600219726563,0.0405426025390625,-1.04173278808594
1.83799505233765,0,0.207717895507813,0.0675506591796875,-1.03074645996094
1.84783005714417,0,0.226364135742188,0.07476806640625,-1.01869201660156
1.85799598693848,0,0.257247924804688,0.0539093017578125,-1.01060485839844
1.86792302131653,0,0.26715087890625,0.036163330078125,-1.00959777832031
1.878005027771,0,0.246749877929688,0.0355377197265625,-1.02374267578125
1.88791108131409,0,0.216583251953125,0.030517578125,-1.04747009277344
1.89806199073792,0,0.20159912109375,0.0174407958984375,-1.06001281738281
1.9079350233078,0,0.186874389648438,0.0122833251953125,-1.06314086914063
1.91814601421356,0,0.187911987304688,0.0284576416015625,-1.06028747558594
1.92802000045776,0,0.212478637695313,0.0291900634765625,-1.0460205078125
1.93807399272919,0,0.23602294921875,0.0131683349609375,-1.03437805175781
1.94810700416565,0,0.25750732421875,0.0055999755859375,-1.03179931640625
1.95806407928467,0,0.2657470703125,-0.007415771484375,-1.02833557128906
1.96800899505615,0,0.2738037109375,-0.014434814453125,-1.0260009765625
1.97811305522919,0,0.284439086914063,-0.019500732421875,-1.03086853027344
1.98809802532196,0,0.288360595703125,-0.024200439453125,-1.03672790527344
1.99808704853058,0,0.29193115234375,-0.0301361083984375,-1.0394287109375
2.00791001319885,0,0.2979736328125,-0.0346832275390625,-1.03804016113281
2.01804506778717,0,0.270523071289063,0.020599365234375,-1.03572082519531
2.02817809581757,0,0.1375732421875,0.057373046875,-0.978607177734375
2.03808307647705,0,0.131088256835938,0.021484375,-0.923477172851563
2.04805505275726,0,0.321807861328125,0.0170440673828125,-0.97894287109375
2.05812299251556,0,0.470565795898438,0.0722503662109375,-1.01222229003906
2.06809198856354,0,0.456619262695313,0.02459716796875,-0.9940185546875
2.07811498641968,0,0.388442993164063,-0.018310546875,-0.989273071289063
2.08810198307037,0,0.375076293945313,0.0040130615234375,-1.00103759765625
2.09798908233643,0,0.371475219726563,0.011505126953125,-0.977249145507813
2.1080549955368,0,0.366104125976563,0.0232391357421875,-0.935089111328125
2.11809504032135,0,0.366012573242188,0.0279388427734375,-0.918228149414063
2.12802505493164,0,0.35980224609375,0.0136871337890625,-0.916778564453125
2.13814008235931,0,0.358993530273438,0.003143310546875,-0.92010498046875
2.14812409877777,0,0.3656005859375,0.0079193115234375,-0.921173095703125
2.15818703174591,0,0.368209838867188,0.0184173583984375,-0.918350219726563
2.16811108589172,0,0.369094848632813,0.011962890625,-0.920944213867188
2.17807507514954,0,0.351486206054688,-0.0015106201171875,-0.924957275390625
2.18820905685425,0,0.326370239257813,-0.0001678466796875,-0.9228515625
2.19819009304047,0,0.303573608398438,0.015289306640625,-0.917236328125
2.20793104171753,0,0.288497924804688,0.01220703125,-0.9063720703125
2.21797204017639,0,0.291152954101563,0.00372314453125,-0.900894165039063
2.22813200950623,0,0.299072265625,0.0008544921875,-0.899002075195313
2.23813605308533,0,0.305618286132813,-0.000457763671875,-0.893569946289063
2.2480880022049,0,0.322235107421875,-0.0064239501953125,-0.895614624023438
2.25823998451233,0,0.340377807617188,-0.0174407958984375,-0.906219482421875
2.26816701889038,0,0.355484008789063,-0.0341796875,-0.916336059570313
2.2782210111618,0,0.368255615234375,-0.04986572265625,-0.920196533203125
2.2881680727005,0,0.380813598632813,-0.05548095703125,-0.919021606445313
2.29819798469543,0,0.385726928710938,-0.043365478515625,-0.910537719726563
2.30806303024292,0,0.380889892578125,-0.0316925048828125,-0.900375366210938
2.31824207305908,0,0.388458251953125,-0.037353515625,-0.896499633789063
2.32821202278137,0,0.411575317382813,-0.050994873046875,-0.896133422851563
2.3380800485611,0,0.438278198242188,-0.0437774658203125,-0.887939453125
2.34813606739044,0,0.461288452148438,-0.0333251953125,-0.883804321289063
2.35851609706879,0,0.473464965820313,-0.041595458984375,-0.8836669921875
2.36822605133057,0,0.475799560546875,-0.04388427734375,-0.891769409179688
2.37811398506165,0,0.455612182617188,-0.036712646484375,-0.893707275390625
2.38812005519867,0,0.424041748046875,-0.0194549560546875,-0.87396240234375
2.39820098876953,0,0.414688110351563,-0.0108795166015625,-0.857559204101563
2.40824007987976,0,0.42218017578125,-0.0276947021484375,-0.841079711914063
2.41821599006653,0,0.447906494140625,-0.031646728515625,-0.826904296875
2.42818808555603,0,0.488388061523438,-0.0253143310546875,-0.8138427734375
2.4381890296936,0,0.541671752929688,-0.0348358154296875,-0.810684204101563
2.44813001155853,0,0.562469482421875,-0.064422607421875,-0.81024169921875
2.45826303958893,0,0.553665161132813,-0.0880584716796875,-0.812042236328125
2.46826601028442,0,0.553176879882813,-0.0942840576171875,-0.82904052734375
2.47822499275208,0,0.563156127929688,-0.110137939453125,-0.840042114257813
2.48814904689789,0,0.576980590820313,-0.125701904296875,-0.836502075195313
2.4982990026474,0,0.581497192382813,-0.108139038085938,-0.832916259765625
2.50813508033752,0,0.607742309570313,-0.095855712890625,-0.837600708007813
2.51820409297943,0,0.636871337890625,-0.1024169921875,-0.826004028320313
2.52808403968811,0,0.66552734375,-0.101898193359375,-0.797866821289063
2.53832101821899,0,0.675643920898438,-0.0843963623046875,-0.777938842773438
2.54839098453522,0,0.65478515625,-0.0957489013671875,-0.791030883789063
2.55827498435974,0,0.579727172851563,-0.130615234375,-0.837570190429688
2.56819701194763,0,0.49041748046875,-0.16741943359375,-0.85296630859375
2.57835102081299,0,0.45501708984375,-0.185882568359375,-0.837615966796875
2.58817398548126,0,0.47308349609375,-0.18701171875,-0.8314208984375
2.59839200973511,0,0.516677856445313,-0.162933349609375,-0.818283081054688
2.60823607444763,0,0.560165405273438,-0.14453125,-0.811203002929688
2.61829805374146,0,0.5743408203125,-0.125335693359375,-0.822677612304688
2.6282399892807,0,0.5792236328125,-0.112442016601563,-0.84759521484375
2.63834500312805,0,0.572952270507813,-0.105438232421875,-0.86224365234375
2.64838707447052,0,0.55963134765625,-0.1153564453125,-0.859130859375
2.65859007835388,0,0.557952880859375,-0.133316040039063,-0.866729736328125
2.6682550907135,0,0.55645751953125,-0.148117065429688,-0.8790283203125
2.67822408676147,0,0.569198608398438,-0.148422241210938,-0.875900268554688
2.68825507164001,0,0.585662841796875,-0.16058349609375,-0.890426635742188
2.69842803478241,0,0.58740234375,-0.187545776367188,-0.873687744140625
2.70826303958893,0,0.575851440429688,-0.195419311523438,-0.853790283203125
2.71833908557892,0,0.551040649414063,-0.151229858398438,-0.85272216796875
2.72832906246185,0,0.521194458007813,-0.1298828125,-0.859725952148438
2.73826706409454,0,0.519378662109375,-0.104324340820313,-0.853408813476563
2.74836504459381,0,0.553207397460938,-0.0863037109375,-0.81097412109375
2.75837206840515,0,0.637847900390625,-0.01104736328125,-0.644287109375
2.76826500892639,0,0.61749267578125,0.002593994140625,-0.769424438476563
2.77833104133606,0,0.490768432617188,0.0412139892578125,-0.833908081054688
2.78835606575012,0,0.496292114257813,-0.0031585693359375,-0.674148559570313
2.79846298694611,0,0.529571533203125,-0.030792236328125,-0.556243896484375
2.80838203430176,0,0.519622802734375,-0.0354461669921875,-0.757095336914063
2.8183890581131,0,0.510391235351563,-0.064178466796875,-0.9656982421875
2.82838404178619,0,0.6251220703125,-0.101104736328125,-0.9012451171875
2.83836007118225,0,0.732772827148438,-0.101959228515625,-0.815261840820313
2.84807407855988,0,0.815658569335938,-0.0486297607421875,-0.744415283203125
2.85837507247925,0,0.876144409179688,-0.120193481445313,-0.767471313476563
2.86834502220154,0,0.9049072265625,-0.1619873046875,-0.748519897460938
2.87846302986145,0,0.823577880859375,-0.14703369140625,-0.7301025390625
2.88834404945374,0,0.764877319335938,-0.140701293945313,-0.75921630859375
2.89838409423828,0,0.822280883789063,-0.1490478515625,-0.768798828125
2.90827608108521,0,0.959716796875,-0.141738891601563,-0.725738525390625
2.91836607456207,0,1.05679321289063,-0.135696411132813,-0.640609741210938
2.92846298217773,0,0.993118286132813,-0.149261474609375,-0.615966796875
2.93841302394867,0,0.840850830078125,-0.189804077148438,-0.634490966796875
2.94855499267578,0,0.701812744140625,-0.322311401367188,-0.62872314453125
2.95836102962494,0,0.676925659179688,-0.2786865234375,-0.621978759765625
2.9682559967041,0,0.697662353515625,-0.255096435546875,-0.589569091796875
2.97830605506897,0,0.7032470703125,-0.192840576171875,-0.495254516601563
2.98832201957703,0,0.810348510742188,-0.104446411132813,-0.487503051757813
2.99852204322815,0,0.905838012695313,-0.0585479736328125,-0.440994262695313
3.00832009315491,0,0.917510986328125,-0.06793212890625,-0.415374755859375
3.01832699775696,0,0.8228759765625,-0.125946044921875,-0.469314575195313
3.02837705612183,0,0.681243896484375,-0.186737060546875,-0.552291870117188
3.038330078125,0,0.544570922851563,-0.2076416015625,-0.59173583984375
3.04855108261108,0,0.490341186523438,-0.185928344726563,-0.582992553710938
3.05848801136017,0,0.5216064453125,-0.172882080078125,-0.625930786132813
3.06835007667542,0,0.583816528320313,-0.21148681640625,-0.702804565429688
3.07827198505402,0,0.620162963867188,-0.265884399414063,-0.786270141601563
3.08838701248169,0,0.656463623046875,-0.301589965820313,-0.8028564453125
3.09850299358368,0,0.70758056640625,-0.31622314453125,-0.7340087890625
3.10856199264526,0,0.792373657226563,-0.277999877929688,-0.614273071289063
3.11846709251404,0,0.821273803710938,-0.305267333984375,-0.550537109375
3.12849998474121,0,0.74627685546875,-0.386444091796875,-0.625869750976563
3.13844108581543,0,0.806549072265625,-0.25872802734375,-0.574600219726563
3.14840304851532,0,0.84161376953125,-0.244705200195313,-0.578521728515625
3.15848302841187,0,0.809844970703125,-0.302871704101563,-0.644119262695313
3.22875201702118,0,0.726593017578125,-0.332534790039063,-0.671844482421875
3.22963106632233,0,0.648788452148438,-0.37652587890625,-0.65411376953125
3.23464798927307,0,0.6783447265625,-0.344406127929688,-0.621292114257813
3.23568105697632,0,0.666610717773438,-0.329025268554688,-0.593414306640625
3.23571300506592,0,0.711883544921875,-0.384521484375,-0.605758666992188
3.23573005199432,0,0.757949829101563,-0.443191528320313,-0.602142333984375
3.23574805259705,0,0.760650634765625,-0.582412719726563,-0.45574951171875
3.23833000659943,0,1.09117126464844,-0.461334228515625,-0.744186401367188
3.24875509738922,0,1.10014343261719,-0.246932983398438,-0.633636474609375
3.2584490776062,0,0.852188110351563,-0.228546142578125,-0.515304565429688
3.26847004890442,0,0.740325927734375,-0.245346069335938,-0.57342529296875
3.27850604057312,0,0.671432495117188,-0.276260375976563,-0.596054077148438
3.28847205638886,0,0.661819458007813,-0.31988525390625,-0.58734130859375
3.29864907264709,0,0.65972900390625,-0.1138916015625,-0.620834350585938
3.30837106704712,0,0.594940185546875,-0.15576171875,-0.591842651367188
3.31840002536774,0,0.597274780273438,-0.257431030273438,-0.626571655273438
3.32840299606323,0,0.563217163085938,-0.300277709960938,-0.674850463867188
3.33836901187897,0,0.50048828125,-0.3232421875,-0.693832397460938
3.34854698181152,0,0.579391479492188,-0.286514282226563,-0.722610473632813
3.35857999324799,0,0.743606567382813,-0.239273071289063,-0.670669555664063
3.36847305297852,0,0.8822021484375,-0.322952270507813,-0.496856689453125
3.37835502624512,0,0.948837280273438,-0.193359375,-0.49530029296875
3.38849008083344,0,0.933883666992188,-0.262054443359375,-0.446914672851563
3.39848399162293,0,0.89044189453125,-0.23358154296875,-0.353897094726563
3.40852308273315,0,0.782745361328125,-0.0983428955078125,-0.299911499023438
3.41852200031281,0,0.671249389648438,-0.0171966552734375,-0.309494018554688
3.4285980463028,0,0.734237670898438,0.161361694335938,-0.25238037109375
3.4385130405426,0,0.858428955078125,0.0393218994140625,-0.2381591796875
3.44853007793427,0,0.907318115234375,-0.110641479492188,-0.251266479492188
3.45853900909424,0,0.939239501953125,-0.145355224609375,-0.257675170898438
3.46841108798981,0,1.078125,-0.101425170898438,-0.346435546875
3.47887802124023,0,1.27766418457031,-0.0264739990234375,-0.37310791015625
3.48856008052826,0,1.16262817382813,-0.139633178710938,-0.32598876953125
3.49861299991608,0,0.953445434570313,-0.231521606445313,-0.312210083007813
3.5084320306778,0,0.895736694335938,-0.126480102539063,-0.336074829101563
3.51856398582459,0,0.845382690429688,0.002105712890625,-0.421295166015625
3.52850604057312,0,0.864120483398438,0.036468505859375,-0.47393798828125
3.54032802581787,0,0.918533325195313,0.0161895751953125,-0.480575561523438
3.54859399795532,0,0.945343017578125,-0.0685272216796875,-0.509902954101563
3.55857300758362,0,1.09053039550781,-0.14947509765625,-0.52154541015625
3.5685350894928,0,1.12367248535156,-0.3631591796875,-0.560928344726563
3.57845604419708,0,1.17745971679688,-0.432830810546875,-0.638397216796875
3.58847606182098,0,1.49113464355469,-0.1260986328125,-0.545150756835938
3.59878504276276,0,1.65457153320313,-0.0894012451171875,-0.549346923828125
3.60859501361847,0,1.62620544433594,-0.283065795898438,-0.600433349609375
3.61851298809052,0,1.20986938476563,-0.449615478515625,-0.717544555664063
3.62865209579468,0,0.862808227539063,-0.299606323242188,-0.591110229492188
3.63840103149414,0,0.869461059570313,-0.063873291015625,-0.341934204101563
3.64846503734589,0,0.825393676757813,-0.0167694091796875,-0.250167846679688
3.65836501121521,0,0.595687866210938,-0.0951995849609375,-0.290634155273438
3.66857504844666,0,0.31719970703125,-0.175247192382813,-0.436370849609375
3.67862498760223,0,0.266464233398438,-0.13934326171875,-0.465576171875
3.6886750459671,0,0.3380126953125,-0.1815185546875,-0.445266723632813
3.69862008094788,0,0.542190551757813,-0.37188720703125,-0.424026489257813
3.70854902267456,0,0.299179077148438,-0.447265625,-0.44482421875
3.71851408481598,0,0.339004516601563,-0.312362670898438,-0.482040405273438
3.72855806350708,0,0.637939453125,-0.302780151367188,-0.444976806640625
3.73862099647522,0,0.662185668945313,-0.449020385742188,-0.390365600585938
3.74883008003235,0,0.625198364257813,-0.523712158203125,-0.361312866210938
3.75870501995087,0,0.670745849609375,-0.4775390625,-0.344833374023438
3.76864504814148,0,0.729110717773438,-0.47412109375,-0.323135375976563
3.77862703800201,0,0.744522094726563,-0.523422241210938,-0.326858520507813
3.78855001926422,0,0.838516235351563,-0.524703979492188,-0.45135498046875
3.79850900173187,0,1.03913879394531,-0.461532592773438,-0.518173217773438
3.80856502056122,0,1.06776428222656,-0.405899047851563,-0.3404541015625
3.81870007514954,0,1.06890869140625,-0.259613037109375,-0.33782958984375
3.82864904403687,0,1.1156005859375,-0.064117431640625,-0.357559204101563
3.83873498439789,0,1.20680236816406,0.0076141357421875,-0.337982177734375
3.84841108322144,0,1.2686767578125,-0.0242767333984375,-0.420516967773438
3.8585569858551,0,1.21578979492188,-0.117843627929688,-0.53118896484375
